,date,title,contents,label,sentiment
16,2020-01-07,신동빈 회장 ‘깜짝 방문’… 최대 가전매장 ‘메가스토어’ 선택,신동빈 롯데그룹 회장이 새해 첫 현장 경영지로 국내 최대 가전매장인 서울 잠실 롯데하이마트 '메가스토어'를 선택했다. 메가스토어는 '거인 롯데'에 어울리는 거대 가전 매장이다. 전체 면적 7431㎡(약 2248평)로 축구장과...,2,1
17,2020-01-07,"신동빈, 해외출장 마치고 7일 새해 첫 출근해 임원들과 정기회의 열어",이후 신 회장은 9일 개장을 앞둔 메가스토어 잠실점을 방문해 이동우 롯데하이마트 대표이사 사장의 설명을 듣고 매장을 꼼꼼히 살펴본 것으로 전해졌다. [비즈니스포스트 ],2,1
18,2020-01-07,온라인 맞서…유통사 ‘다양한 경험 판매’ 초거대 마트 승부수,"롯데하이마트는 오는 9일 서울 송파구 잠실동에 체험형 가전유통매장인 ‘메가스토어’를 연다고 7일 밝혔다. 1층과 2층을 합치면 국내 가전매장 중 최대 규모(7431㎡, 약 2248평)로 서울월드컵경기장(7140㎡)과 비슷한...",2,1
19,2020-01-07,"이동우 롯데하이마트 변신 절박함, 고객 체류시간 잡아야 가전도 판다",&lt;롯데하이마트&gt; 이동우 롯데하이마트 대표이사 사장이 롯데하이마트 오프라인 점포에 체험형 콘텐츠를 강화하는데 힘을 쏟는다. 롯데하이마트는 '메가스토어'를 오프라인 점포를 강화하는 핵심으로 삼고 상권에 따라...,2,1
20,2020-01-07,신동빈도 놀러온 잠실 롯데하이마트…VR요트부터 프리미엄 오디오 체험형 공간...,"신동빈 롯데 회장이 새로 단장한 롯데하이마트 메가스토어 잠실점 오픈을 앞두고 매장을 깜짝 방문했습니다. 신동빈 회장은 매장을 꼼꼼히 둘러보며 ""재미있다""는 소감을 남겼는데요. 온라인으로 떠나는 고객들을 붙잡기...",2,1
21,2020-01-07,2000여평에 레저·휴식 공간… `메가 스토어` 연 롯데하이마트,잠실동에 국내 최대 매장 개장 라이프스타일로 온라인몰 대항 온라인몰의 공세에 힘겨워하던 롯데하이마트가 2020년 새해를 맞아 반격 카드를 꺼내들었다. 오프라인 매장의 장점을 살린 '메가 스토어'를 앞세워 온...,2,1
22,2020-01-07,"신동빈 회장, 새해 첫 행보로 '메가스토어' 찾은 이유는",신동빈 롯데그룹 회장이 새해 첫 경영 행보로 계열사인 롯데하이마트가 새롭게 선보이는 '메가스토어' 잠실점을 찾아 주목 받고 있다. 신 회장은 7일 오후 12시 40분쯤 '메가스토어' 잠실점에 예고 없이 방문해 이동우...,2,1
23,2020-01-08,이동우 롯데하이마트 대표 '메가스토어' 승부수,"""매장을 찾은 고객들이 하루 종일 쉬며 놀 수 있는 공간이 될 것."" 이동우 롯데하이마트 대표가 메가스토어 잠실점에 대해 이 같이 자신했다. 7일 롯데하이마트는 서울 송파구 잠실동 롯데월드 웰빙센터에서...",2,1
24,2020-01-08,롯데하이마트 메가스토어 잠실점 문 열어,"롯데하이마트가 9일 서울 송파구 잠실동에 '메가스토어' 잠실점을 개장했습니다. 축구장 보다 조금 넒은 2,248평으로 국내 최대 규모인데, 기존에 있던 롯데하이마트 잠실점을 대폭 확장 리뉴얼했습니다. 우주여행이나...",2,1
25,2020-01-08,[하이마트 메가스토어 잠실점 가보니] 축구장보다 큰 가전 매장…유튜버·VR요...,“재미있습니다” 지난 7일 롯데하이마트 메가스토어 잠실점을 찾은 신동빈 롯데그룹 회장은 매장을 둘러보며 이 같이 말했다. 신 회장의 짧은 언급처럼 직접 가본 메가스토어는 기존 전자제품 매장과 확연히 달랐다....,2,1
26,2020-01-09,"""만지고 작동시켜보세요""… 체험형 매장 띄우는 양판 공룡","실적 우울 전자랜드·롯데하이마트 프리미엄매장으로 온라인몰 맞대응 ""휴게공간 만들어 체류시간 늘리고 쇼룸은 보는 즐거움까지 선사"" [디지털타임스 김아름 기자] 지난해 최악의 부진을 겪은 가전 양판점들이 '체험형...",2,1
27,2020-01-09,[여의도에서]일자리 창출 막는 규제,"""올해 11개 점포를 폐점하고, 32개 점포를 통폐합할 예정입니다."" 지난 7일 열린 롯데하이마트 메가스토어 잠실점 오픈 간담회에서 이동우 롯데하이마트 대표가 밝힌 올해 매장 운영계획이다. 롯데하이마트를 비롯해 국내...",2,1
28,2020-01-09,"아름다운웨딩&혼수박람회', 경남지역 대규모 진주웨딩박람회 롯데하이마트 진...",롯데하이마트 진주도동점에서 최대 규모의 진주웨딩박람회 '아름다운웨딩&amp;혼수박람회'가 1월 18일~19일 양일간 개최된다. 대규모로 진행되는 진주결혼박람회에서는 결혼 부담을 느끼는 예비부부들에게 최다 혜택을 제공할...,2,1
29,2020-01-10,오늘의 런치 & 뉴스,축구장보다 큰 국내 최대 규모의 전자 제품 매장인 '롯데하이마트 메가스토어'를 개점한 것입니다. 전체 면적이 7431㎡(약 2248평)로 입점한 브랜드만도 1400개 가깝다고 합니다. 롯데는 이 곳에 놀이공원이나 복합쇼핑몰...,2,0
30,2020-01-10,[ER 동영상] 축구장보다 큰 체험매장 '메가스토어',"롯데 하이마트가 지난 9일 서울 송파구에 자리한 잠실점을 2배로 확장, 오프라인 매장으로는 국내 최대 규모의 '메가 스토어'로 리뉴얼 오픈했다. '롯데 하이마트 메가스토어'는 기존의 가전제품 전문점의 틀을 깨고...",2,0
31,2020-01-10,바이타믹스 / 롯데하이마트 프리미엄 체험 매장 ‘메가스토어’에 브랜드관 입...,"블렌더 제조 전문 기업 바이타믹스는 금일부터 롯데하이마트 잠실점의 초대형 프리미엄 매장 ‘메가스토어’에 브랜드관을 공식 입점, 이를 기념해 제품 시연 및 할인 프로모션 등 다양한 이벤트를 실시한다. 9일...",2,0
32,2020-01-13,"롯데하이마트 메가스토어, 오픈 첫 주 '인산인해'",사진=롯데하이마트 롯데하이마트(대표 이동우) 메가스토어 잠실점이 매장을 방문한 고객들로 인산인해를 이루고 있다. 롯데하이마트에 따르면 지난 9일 오픈 후 맞이한 첫 주말(1월 11일 토요일 ~ 1월 12일 일요일)...,2,0
33,2020-01-13,롯데하이마트 메가스토어' 매출 급증,롯데하이마트(대표 이동우) 메가스토어 잠실점에서 지난 9일 오픈 후 맞이한 첫 주말(1월 11일 토요일 ~ 1월 12일 일요일) 매출이 오픈 직전 주말(1월 4일 토요일 ~ 5일 일요일) 매출보다 세 배(200%) 늘었다. 롯데하이마트...,2,0
34,2020-01-13,롯데하이마트 ‘메가스토어’ 첫 주말 매출 3배 껑충,국내 최대 체험형 가전매장인 롯데하이마트 메가스토어 잠실점이 지난 9일 오픈 후 맞이한 첫 주말(11일~12일 일요일) 매출이 오픈 직전 주말(4~5일 ) 매출보다 세 배(200%) 늘었다. 롯데하이마트 메가스토어 잠실점은...,2,0
35,2020-01-14,"롯데하이마트, 중소 파트너사 상품대금 조기지급",사진=롯데하이마트 롯데하이마트(대표 이동우)가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기...,2,1
36,2020-01-14,"`상생` 롯데하이마트, 상품대금 조기 지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금 305억원을 전액 현금으로 조기 지급한다고 14일 밝혔다. 롯데하이마트는 지난 9일 257억원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는...,2,1
37,2020-01-14,점포 통폐합·1층에 식당·체험공간 전환…유통업계 오프라인 매장 구조조정 ...,"◇가전양판점,점포 통폐합·체험 콘텐츠 확대 14일 유통업계에 따르면 가전양판점인 롯데하이마트는 올해 판매가 부진한 점포 11개 폐점하는 등 32곳의 점포를 이전·통폐합한다.비효율 점포의 구조조정을 통해 매장...",2,1
38,2020-01-14,"하이마트, 설 맞이 상품대금 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 총 305억 원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일 롯데하이마트는 257억 원의 상품 대금을 1차로 중소 파트너사에 조기 지급했다. 14일에는 48억 원의...,2,1
39,2020-01-14,"롯데하이마트, 중소 파트너사에 대금 조기 지급","롯데하이마트(대표 이동우)는 설을 앞두고 총 775개 중소 파트너사에 총 305억원의 상품대금을 전액 현금으로 조기 지급했다고 14일 밝혔다. 롯데하이마트는 앞서 지난 9일, 257억원의 상품 대금을 1차로 중소 파트너사에...",2,1
40,2020-01-14,"롯데하이마트, 설 앞두고 상품대금 305억 조기지급","이코노미톡뉴스, ECONOMYTALK [최용선 기자 @이코노미톡뉴스] 롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억 원의 상품 대금을...",2,1
41,2020-01-14,"롯데하이마트, 설 앞두고 중소 파트너사에 상품대금 305억원 조기지급",롯데하이마트가 설을 앞두고 총 775개 중소 파트너사에 상품대금을 전액 현금으로 조기 지급한다. 롯데하이마트는 중소 파트너사에 총 305억원의 상품 대금을 전액 현금으로 조기 지급한다. 지난 9일에는 257억원의 상품...,2,1
42,2020-01-15,입고 바르고 보고 즐기고...' 다채로워지는 유통업계 체험공간 '활짝',최근 2배 이상 면적을 늘리며 리뉴얼해 오픈한 롯데하이마트 메가스토어 잠실점은 고객 체험-휴식에 중점을 두고 공간을 구성했다. 인기 온라인게임을 대형스크린을 통해 눈앞에서 관람할 수 있고 5G 체험관도 마련했다....,2,1
43,2020-01-17,"롯데하이마트, 'Hi(하이) 과학교실' 진행","사진=롯데하이마트 롯데하이마트(대표 이동우)가 겨울방학을 맞아 1, 2월 두 달간 'Hi(하이) 과학교실'을 진행한다. 'Hi(하이) 과학교실'은 방학기간 돌봄이 필요한 지역사회 아동을 대상으로 과학교육 기회를 제공하는...",2,1
44,2020-01-17,"LG유플러스, 미디어 체험 놀이존 ‘U+아이들나라’ 개장",LG유플러스는 17일 서울 잠실 롯데하이마트 잠실점에 이 같은 체험 공간인 ‘U+아이들나라’를 개장하고 앞으로 2년간 운영한다고 밝혔다. ‘U+아이들나라’ 체험존은 고객만족도 1위 유아 전용 서비스 아이들나라와...,2,1
45,2020-01-17,"LG유플러스, 미디어 체험 놀이존 'U+아이들나라' 개장","LG유플러스는 ""온 가족이 유아전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축, 2년간 운영한다""고 16일 밝혔다. 'U+아이들나라...",2,1
46,2020-01-17,"LG유플러스, 미디어 체험 놀이존 'U+아이들나라' 개장","LG유플러스(부회장 하현회)가 온 가족이 유아전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축, 2년간 운영한다고 17일...",2,1
47,2020-01-17,"롯데하이마트, 지역 아동 대상 '하이 과학교실' 진행",롯데하이마트가 고객들에게 받은 사랑을 지역 사회 아동에게 돌려준다. 겨울방학을 맞아 1월과 2월 두 달간 과학교실을 열고 돌봄이 필요한 아동들을 대상으로 과학교육 기회를 제공하기로 했다. 롯데하이마트는 아동들이...,2,1
48,2020-01-17,"LG유플러스, 미디어 체험 놀이 공간 'U+아이들나라' 개장","지난 11일 롯데하이마트 잠실점 내 구축된 미디어 체험 놀이 공간 'U+아이들나라'에서 '캐리와 친구들' 초청행사가 진행되고 있다. (사진=LG유플러스) LG유플러스는 온 가족이 유아전용 서비스 '아이들나라'와 AR, VR...",2,1
49,2020-01-17,"롯데하이마트, 겨울방학 맞아 ‘Hi(하이) 과학교실’ 진행","롯데하이마트(대표 이동우)가 겨울방학을 맞아 1, 2월 두 달간 ‘Hi(하이) 과학교실’을 진행한다. ‘Hi(하이) 과학교실’은 방학기간 돌봄이 필요한 지역사회 아동을 대상으로 과학교육 기회를 제공하는 롯데하이마트...",2,1
50,2020-01-17,"LGU+, 미디어 체험 놀이 공간 'U+아이들나라' 운영","LG유플러스는 온 가족이 유아 전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감 나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축하고 2년간 운영한다고 17일 밝혔다....",2,1
51,2020-01-17,U+ 아이들나라' 체험 놀이공간 운영,"LG유플러스는 온 가족이 유아전용 서비스 아이들나라와 증강현실(AR), 가상현실(VR) 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 U+아이들나라를 롯데 하이마트 잠실점에 구축해 2년간 운영한다고 17일...",2,1
52,2020-01-20,"체험 마케팅 늘리는 가전업계...""쿠킹·레이싱·브이로그도 UP""","롯데하이마트는 지난 9일 서울 송파구 잠실동에 프리미엄 전자제품 체험 매장 메가스토어를 오픈했다. 잠실점을 2개 층으로 확장 리뉴얼, 전체 면적 7431㎡(약 2248평)로 국내 최대 규모다. 1층에는 모바일, 스마트...",2,1
53,2020-01-21,"유통가, 'O2O서비스' 강화로 부진 탈출 안간힘",이달 초 롯데하이마트는 잠실에 메가스토어 1호점을 열었다. 롯데하이마트 이동우 대표는 메가스토어를 'O2O 서비스 매장'으로 지향한다는 전략을 갖고 있다. 온라인 구매 상품을 오프라인 매장에서 가져갈 수 있는...,2,1
54,2020-01-21,‘신동빈의 롯데’ 굳히기…호텔롯데 상장이 최대 과제,"오프라인에서 롯데백화점, 롯데마트, 롯데하이마트, 롯데아울렛, 편의점(세븐일레븐 등)에 더해 온라인의 롯데홈쇼핑, 롯데 e커머스 등의 인프라를 갖췄다. 신동빈 회장은 앞으로 덩치는 크고 노화한 조직을 개편하는...",3,1
55,2020-01-22,"LG유플러스, 미디어 체험놀이존 'U+아이들나라' 개장","kr)는 온 가족이 유아전용 서비스 '아이들나라'와 AR, VR 콘텐츠를 실감나게 경험할 수 있는 미디어 체험 놀이 공간인 'U+아이들나라'를 롯데 하이마트 잠실점에 구축, 2년간 운영한다고 밝혔다. 'U+아이들나라' 체험존은...",2,1
56,2020-01-23,"""변해야 산다""고 호통친 신동빈…롯데, 설 직후 유통사업 대수술","롯데하이마트는 이미 점포 구조조정에 돌입했다. 롯데하이마트는 지난해 3분기 영업이익이 48.4%나 감소했다. 온라인 시장 경쟁 심화로 매출이 줄고, 매장 임대료, 마케팅 비용 등 고정비 지출도 늘어 수익이 악화했다....",3,0
57,2020-01-27,[이한구의 한국재벌사·144]롯데-16 M&A통한 사업다각화,"롯데그룹은 2011년 신동빈의 회장 취임 이후 자금력을 앞세워 롯데하이마트, 롯데랜털 등을 인수했다. 사진은 2013년 카자흐스탄 '라하트(Rakhat)'를 인수하는 모습. /롯데그룹 제공 2002년 외식업체 TGI 시작제과업체...",3,0
58,2020-01-27,"""백문이 불여일견"" 유통업계, 체험형 매장 늘린다","롯데하이마트는 잠실에 플래그십 매장 메가스토어를 오픈한 데 이어, 올해 10곳 주요 거점에 점포를 오픈할 계획이다. 상반기에만 수원, 울산, 안산 등 3곳 지역 오픈 후 전국 플래그십 라인업을 갖추기로 했다....",2,1
59,2020-01-27,"[단독] 사외이사 모시기 '3월 대란'···""한국은 참 이상한 나라""","3월 주총에서 사외이사 1명씩을 교체해야 하는 곳도 아시아나항공을 비롯해 LG이노텍, 롯데하이마트 등 25곳이다. ━ 재계, ""사외이사 눈치싸움에 스와핑 얘기까지"" 기업들은 ‘사외이사 구인난’을 호소한다. A 기업...",3,0
60,2020-01-27,"밀레니얼 세대, '경험' 중시…오프라인 공간의 끝없는 변신","롯데하이마트는 지난 9일 송파구 잠실동에 체험형 가전유통매장인 '메가스토어'를 열었다. 1층에는 모바일·스마트 모빌리티 등 정보기술(IT) 가전과 캠핑카·요트 등 취미생활용품이 들어섰으며, 2층은 삼성·엘지(LG) 전용...",2,1
61,2020-01-28,"사외이사 대란' 코 앞인데… 경제단체, 그저 우려 시늉만","1명씩을 교체해야 하는 곳도 아시아나항공을 비롯해 SK하이닉스, LG이노텍, 롯데하이마트 등 25곳이다. 금융위 등 정부 기관은 ""이번 개정이 주주총회 및 이사회를 통한 견제기능을 강화해 기업 경영의 투명성과 경쟁력을...",3,0
62,2020-01-30,[새해 경제 재도약] 롯데지주 “새 판 짜는 게임체인저로 위기 돌파”,"롯데는 계열사별로 운영되던 7개사(롯데백화점, 롯데마트, 롯데닷컴, 롯데슈퍼, 롭스, 롯데홈쇼핑, 롯데하이마트)의 온라인몰 상품을 롯데ON에서 한데 모아 선보인다. 2023년까지 롯데의 e커머스 취급 규모를 3배 가량...",2,1
63,2020-02-07,"울산웨딩박람회, 오는 15~16일 롯데하이마트 삼산점에서 개최",울산웨딩박람회 ‘모두 다DREAM 웨딩페어’가 오는 15일과 16일 양일간 롯데하이마트 삼산점에서 열린다. 사전참가를 신청한 선착순 50쌍의 예비부부에게는 수입명품드레스 피팅의 기회와 진행비·뷔페할인 및 식대 지원...,2,1
64,2020-02-10,장 마감 후 기업공시[2월 10일],&lt;유가 증권&gt; ▲잇츠한불(226320)=분산성과 성형 안정성이 우수하고 활석이 결여된 화장용 베이스 파우더에 대한 특허권 취득 ▲롯데하이마트(071840)=이채필 사외이사 중도퇴임 ▲웅진씽크빅...,3,0
65,2020-02-10,"징역 선고받은 이채필 전 장관, 롯데하이마트 사외이사 퇴임",롯데하이마트는 사외이사인 이채필 전 고용노동부 장관이 지난 7일 중도퇴임했다고 10일 공시했다. 2017년 롯데하이마트 사외이사로 선임된 이 전 장관은 지난해 3월 열린 주주총회에서 임기 2년의 사외이사로...,3,0
66,2020-02-10,[공시]롯데하이마트 “이채필 사외이사 중도 퇴임”,롯데하이마트는 이채필 사외이사가 상법 제542조의8 제2항 제3호에 따라 사외이사직을 상실해 지난 7일 중도 퇴임했다고 10일 공시했다. 롯데하이마트의 사외이사인 이채필 전 고용노동부 장관은 국가정보원...,3,0
67,2020-02-10,"울산웨딩박람회, 롯데하이마트 삼산점서 15·16일 양일간 개최","울산 지역의 정상급 웨딩 업체들이 대거 참여한 울산웨딩박람회 ‘모두 다DREAM 웨딩페어’가 롯데하이마트 삼산점에서 오는 15일, 16일 양일간 개최된다. 사전참가를 신청한 선착순 50쌍의 예비 부부에게는...",2,1
68,2020-02-10,새출발하는 ‘신동빈호’ 롯데-‘포스트 신격호’ 롯데의 3대 과제는…,"오프라인에서 롯데백화점, 롯데마트, 롯데하이마트, 롯데아울렛, 편의점(세븐일레븐 등)에 더해 온라인의 롯데홈쇼핑, 롯데e커머스 등의 인프라를 갖췄다. 신동빈 회장은 앞으로 덩치 크고 노화한 조직을 개편하는...",3,0
69,2020-02-13,"롯데쇼핑 작년 매출과 영업이익 모두 후퇴, 할인점과 슈퍼는 적자","전자제품전문점 롯데하이마트는 매출 4조265억 원, 영업이익 1099억 원을 거뒀다. 2019년 오프라인 비효율 점포 11곳을 정리하고 점포 대형화로 효율화를 꾀하면서 수익성을 개선했다. 롯데쇼핑 관계자는 ""2019년은...",2,0
70,2020-02-13,신세계 이어 롯데도 '고강도 구조조정'…오프라인 위기 현실로,롯데 역시 온라인 쇼핑 확대로 오프라인 사업이 위축되면서 롯데쇼핑 전체 매출의 60%를 차지하는 롯데하이마트와 롯데마트의 영업이익이 반 토막 났다. 또한 지난해 7월부터 시작된 일본제품 불매운동도...,2,0
71,2020-02-18,"롯데멤버스, 대한적십자사에 1억원 기부","올해는 롯데하이마트와 함께 저소득층 가구의 아동, 청소년, 대학생에게 노트북을 지원하는 착한 신학기 캠페인을 진행했다. 캠페인 기간 동안 롯데하이마트에서 PC, 모바일 등 IT제품 구입 시 엘포인트를 적립하거나...",2,1
72,2020-02-19,2월 20일 알림,◇ 롯데하이마트는 19일 임직원이 조손가정 아동과 결연을 맺어 후원하는 ‘행복 3대 캠페인’으로 초록우산어린이재단을 통해 중·고교에 진학하는 45명에게 500만원 상당의 학용품·책가방 등 입학 준비물을...,2,1
73,2020-02-19,"롯데하이마트, 조손가정 결연아동 입학준비물 지원",이상학 롯데하이마트 재무부문장(왼쪽)과 김진월 초록우산어린이재단 서울남부지역본부장이 기념사진을 찍고 있다. 제공| 롯데하이마트[스포츠서울 동효정 기자] 롯데하이마트가 신학기를 맞아 상급학교에 진학하는...,2,1
74,2020-02-19,"롯데하이마트, 조손가정 결연아동에게 입학 준비물 전달",롯데하이마트(대표 이동우)는 19일 신학기를 맞아 상급학교에 진학하는 조손가정 결연아동 45명을 격려하기 위해 500만원 상당의 입학 준비물을 전달했다. 전달 물품은 중·고등학교 진학 예정인 결연아동들에게 필요한...,2,1
75,2020-02-19,"[기업] 롯데하이마트, 조손가정 결연 아동 45명 입학준비물 지원",롯데하이마트가 중·고등학교에 진학하는 결연 아동 45명에게 5백만 원 상당의 학용품 등 입학 준비물을 전달했습니다. 이번 조손가정 지원은 롯데하이마트 임직원이 모은 후원금을 바탕으로 초록우산어린이재단을...,2,1
76,2020-02-19,"롯데하이마트, 조손가정아동에 학용품 전달","롯데하이마트는 신학기를 맞아 상급학교에 진학하는 조손가정 결연아동 45명에게 500만원 상당의 입학 준비물을 전달했다고 19일 밝혔다. 전달된 입학 준비물은 학습교재와 학용품, 책가방 등이다. 롯데하이마트는...",2,1
77,2020-02-19,"롯데하이마트, 조손가정 행복 캠페인 지속…신학기 학용품 지원",뷰어스 김미라 기­자 jini@viewers.co.kr 롯데하이마트는 19일 초록우산어린이재단을 통해 중·고등학교에 진학하는 조손가정 결연아동 45명에게 500만원 상당의 학용품과 책가방 등 입학 준비물을 전달했다고 밝혔다....,2,1
78,2020-02-19,"롯데하이마트, 조손가정 아동에 학용품","롯데하이마트가 조손가정 아동에게 학용품을 지원하기 위해 19일 초록우산어린이재단에 500만원을 기부했다. 기부금은 학용품, 책가방 등 조손가정 결연아동 45명의 입학 준비물을 구매하는 데 쓰일 예정이다....",2,1
79,2020-02-20,"롯데하이마트 청주터미널점, 전자레인지 기증",충청매일 CCDN 충북 청주시 롯데하이마트 청주터미널점(지점장 맹수형)은 20일 흥덕구 내 어려운 이웃에게 전달해달라며 흥덕구청에 전자레인지 4대를 기탁했다.,2,1
