,date,title,contents,label,sentiment
40,2020-01-31,"GS리테일, 진천 대피 우한 교민에 구호물품 긴급 지원",신종 코로나바이러스로 귀국한 중국 우한 교민에게 GS리테일이 1억원 상당 구호물품을 보낸다. GS리테일은 31일 진천시와 협의해 신종 코로나 바이러스로 충청북도 진천 격리시설에 대피한 우한 교민과 유학생들을...,2,1
41,2020-01-31,"GS리테일, 진천에 있는 우한 교민에게 1억원어치 구호물품 지원한다","GS리테일이 31일 중국 우한에서 귀국한 교민에게 1억원 상당의 구호 물품을 긴급 지원한다고 밝혔다.31일 FETV에 따르면, GS리테일은 금일 진천시와 협의, 충북 진천 국가공무원 인재개발원에서 2주 간 생활하게 된 우한...",2,1
42,2020-01-31,"GS리테일, 귀국 우한 교민에 1억 상당 구호물품 지원",GS리테일이 31일 전세기편으로 귀국한 중국 우한 교민에게 1억원 상당의 구호물품을 긴급 지원한다. GS리테일은 이날 격리시설이 위치한 충북 진천시와 협의해 우한 교민과 유학생들을 위한 먹거리와 생필품을...,2,1
43,2020-01-31,"GS리테일, 진천시 우한 교민에 구호품 제공...코로나 피해 지원",GS리테일이 신종 코로나 바이러스로 귀국한 중국 우한 교민에게 1억원 상당의 구호물품을 긴급 지원한다. GS리테일은 오늘(31일) 진천시와 협의해 신종 코로나 바이러스로 충청북도 진천의 격리시설에 대피한 우한...,2,1
44,2020-01-31,"GS리테일, 귀국한 우한 교민에 1억 상당 구호물품",GS리테일이 신종 코로나 바이러스로 귀국한 중국 우한 교민에게 1억원 상당의 구호물품을 긴급 지원했다. GS리테일은 충청북도 진천시와 협의해 신종 코로나 바이러스로 진천의 격리시설에 대피한 우한 교민과...,2,1
45,2020-01-31,"GS리테일, 진천 격리 우한 교민에 도시락 등 1억 구호품 지원",GS리테일이 신종 코로나바이러스 감염증 사태로 귀국한 중국 우한 교민을 위해 1억원 상당 구호 물품을 지원합니다. GS리테일은 충북 진천시와 협의해 진천 공무원인재개발원에 마련된 격리시설에 머무는 우한...,2,1
46,2020-01-31,"GS리테일, 귀국한 중국 우한 교민에게 구호물품 긴급 지원",GS리테일이 신종 코로나 바이러스로 귀국한 중국 우한 교민에게 1억원 상당의 구호물품을 긴급 지원한다. GS리테일은 31일 진천시와 협의해 신종 코로나 바이러스로 충청북도 진천의 격리시설에 대피한 우한...,2,1
47,2020-01-31,"GS리테일, 귀국한 우한 교민에 1억원 상당 구호물품 지원",GS리테일(007070)이 신종 코로나 바이러스로 귀국한 중국 우한 교민에게 1억원 상당의 구호물품을 긴급 지원한다. GS리테일은 31일 진천시와 협의하여 신종 코로나 바이러스로 충청북도 진천의 격리시설에 대피한 우한...,2,1
48,2020-01-31,"GS리테일, 귀국 중국 우한 교민에게 구호물품 긴급 지원","GS리테일이 우한 폐렴(신종 코로나바이러스)로 귀국한 중국 우한 교민에게 1억 원 상당의 구호물품을 긴급 지원한다. GS리테일은 31일, 진천시와 협의해 우한 폐렴으로 충청북도 진천의 격리시설에 대피한 우한...",2,1
49,2020-02-03,마스크부터 식사 지원까지…우한 교민에 ‘온정’ 이어져,"진천에 사업장을 둔 CJ 제일제당과 GS리테일은 간편식을 비롯해 교민과 경비 인력을 위한 식사를 지원합니다. 삼각 김밥과 도시락, 햇반 등을 입소 기간 동안 무료로 지원하기로 했습니다. 청주의 한 위생용품 생산업체는...",2,1
50,2020-02-03,진천 격리 우한 교민에 온정 손길 연일 이어져,"앞서 GS리테일은 1억원 상당의 도시락과 물 등 식료품, 생필품을 진천군에 전달했다. CJ 제일제당은 3000만 원 어치의 즉석식품을 보내왔다. 한국감정원은 마스크 3000개, 손 세정제 등 500만원 어치를 구매해 전달했다. 서울...",2,1
51,2020-02-03,우한 교민과 지역주민들 위한 나눔행렬,3일 충북도와 진천군에 따르면 GS리테일은 국가공무원 인재개발원에 수용 중인 교민들과 방역 및 보안 근무 중인 인력들을 위해 1억원 상당의 식료품과 생필품을 지원할 예정이다. CJ제일제당은 도시락으로만 식사를...,2,1
52,2020-02-03,진천 수용' 우한교민 후원 손길 잇따라,3일 진천군에 따르면 GS리테일은 국가공무원 인재개발원에 격리돼 수용 중인 교민들과 방역 및 보안 근무 중인 인력들을 위해 1억원 상당의 식료품과 생필품을 지원한다. CJ제일제당은 도시락으로만 식사를 해결 중인...,2,1
53,2020-02-03,“우한 교민 힘내세요”…임시 생활시설에 온정 이어져,"진천에 사업장을 둔 CJ 제일제당과 GS리테일은 간편식을 비롯해 교민과 경비 인력을 위한 식사를 지원합니다. 삼각 김밥과 도시락, 햇반 등을 입소 기간 동안 무료로 지원하기로 했습니다. 청주의 한 위생용품 생산업체는...",2,1
54,2020-02-03,"""우한 교민 안전하게""… 나눔 행렬 줄이어",3일 진천군에 따르면 GS리테일은 국가공무원인재개발원에 수용 중인 교민들과 방역 및 보안 근무 중인 인력들을 위해 1억원 상당의 식료품과 생필품을 지원한다. CJ제일제당은 도시락으로만 식사를 해결 중인 수용자들을...,2,1
55,2020-02-03,우한 교민' 임시격리 충북 진천에 후원 이어져,"◇ 지자체 뿐 아니라, GS리테일·CJ제일제당 등 기업체 후원도 이어져 또 GS리테일은 진천 혁신도시 내 국가공무원 인재개발원에서 생활중인 교민들과 방역 및 보안 종사자들을 위해 1억 원 상당의 식료품과 생필품을...",2,1
56,2020-02-03,"진천군, 우한교민 후원 손길 잇따라",3일 군에 따르면 GS리테일은 국가공무원 인재개발원에 수용 중인 교민들과 방역 및 보안 근무 중인 인력들을 위해 1억원 상당의 식료품과 생필품을 지원한다. CJ제일제당은 도시락으로만 식사를 해결 중인 수용자들을...,2,1
57,2020-02-04,"전남도, 대형 유통업체와 500억 협약 체결","인천 소재 ㈜프레시지(대표 정중교)는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추...",2,1
58,2020-02-04,전남도-유통업체 ‘농특산물 판로 확대’ 맞손,"또 인천 소재 프레시지(대표 정중교)는 국내 가정 간편식 1위 업체로 이마트 및 GS리테일 등 대형 마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남산 양파, 양배추, 버섯류 등...",2,1
59,2020-02-04,"전남도, 대형 유통업체와 500억원 협약 체결","인천?소재?㈜프레시지는?국내?가정간편식?1위?업체로?이마트?및?GS리테일?등?대형마트, 온라인쇼핑, 편의점?등에?밀키트?등?HMR(가정식?대체식품) 상품을?공급하는?업체로?전남에서?생산한?양파, 양배추...",2,1
60,2020-02-04,"전남도, 대형 유통업체와 500억 협약 체결","또 인천 소재 ㈜프레시지(대표 정중교)는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추...",2,1
61,2020-02-04,전남 농특산물 판로 확보 '탄력',"또한 인천 소재 프레시지는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추, 버섯류 등...",2,1
62,2020-02-04,"전남도, 이랜드리테일·프레시지와 500억 협약","또 인천 소재 ㈜프레시지(대표 정중교)는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추...",2,1
63,2020-02-04,"전남도, 대형유통업체 2곳과 농특산물 500억원 판매협약","또 인천 소재 ㈜프레시지(대표 정중교)는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추...",2,1
64,2020-02-04,"전남도·이랜드리테일·㈜프레시지, 전남 농특산물 구매 약정","또 인천 소재 ㈜프레시지는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추, 버섯류 등...",2,1
65,2020-02-04,"전남도, 이랜드리테일 등과 500억 협약 체결","또 인천 소재 ㈜프레시지(대표 정중교)는 국내 가정간편식 1위 업체로 이마트 및 GS리테일 등 대형마트, 온라인쇼핑, 편의점 등에 밀키트 등 HMR(가정식 대체식품) 상품을 공급하는 업체로 전남에서 생산한 양파, 양배추...",2,1
66,2020-02-06,"""우한 교민 돕자"" … 따뜻한 손길 이어져","물품 내용을 살펴보면 GS리테일이 1억원 상당의 식료품과 생필품을, 한국감정원 마스크 300개와 손세정제, BGF CU물류센터 마스크 1만여개, 진천상공회의소 컵라면 1000개, 유한킴벌리 마스크 2만개, 충주 모다아웃렛 마스크...",2,1
67,2020-02-06,"원주소방서, 24시간 편의점 자동심장충격기 설치","원주소방서는 오늘(6일) GS리테일과 업무협약을 체결하고, 유동인구가 많고 판매실적이 높은 GS25 편의점 메가박스점과 영서본부점 2곳에 자동심장충격기를 설치했습니다. 소방서는 편의점 직원을 대상으로 사후관리와...",2,1
68,2020-02-06,"한국기업데이터, GS리테일과 중소기업 상생 지원 맞손",5일 서울 여의도 한국기업데이터 본사에서 열린 업무협약식에서 송병선 한국기업데이터 대표이사(오른쪽)와 김종수 GS리테일 전무(MD본부 본부장)가 기념촬영을 하고 있다. ⓒ 한국기업데이터 한국기업데이터는 지난...,2,1
69,2020-02-06,"한국기업데이터·GS리테일, 파트너사 신용평가로 중소기업 상생 지원",한국기업데이터가 GS리테일과 업무협약을 실시했다. 한국기업데이터(대표이사 송병선)는 5일 여의도 본사에서 GS리테일(대표이사 허연수)과 건전한 상거래를 위한 전략적 업무제휴 양해각서(MOU)를 체결했다고 6일...,2,1
70,2020-02-07,[연속기획] 한국을 빛낸 대기업 계열사-GS리테일,이번 호는 GS리테일의 GS25에 대해 알아본다. 가맹 경영주 의견 적극 반영...실효성 있는 밀착 지원 제도 신설 대규모 상생지원 제도 확장 및 적극 이행...'新상생지원제도' 구축 GS25가 2020년 1500억 원 규모의 압도적인...,2,1
71,2020-02-07,"""주가 쌀 때""...지분율 늘리는 GS·LS 등 오너 일가","허 대표 외에도 허연수 GS리테일 부회장의 자녀 허원홍·허성윤씨가 각각 1만7,540주, 1만7,533주를, 허경수 코스모그룹 회장의 장남 허선홍씨는 2만2,000주를 사들였다. 5일 공시된 이들 4명의 자사주 매입 금액은...",3,
72,2020-02-07,"원주소방서, GS25 편의점 AED 설치운영 업무협약ㆍ현판 제막식",소방서에서는 소회의실에서 이병은 서장과 GS리테일 영서지역장이 참여한 가운데?업무 협약을 맺었다. 이후 함께 GS25메가박스점으로 이동해 AED 설치 사실을 알리는 현판 제막식을 진행했다. 이날 현판식에는 이병은...,2,1
73,2020-02-07,[더벨]자리 잡는 GS家 4세…경영 분포도는,"허만정 공동창업주의 4남 허신구 GS리테일 명예회장은 슬하에 허경수 코스모그룹(비(非) GS그룹) 회장과 허연수 GS리테일 부회장을 뒀다. 허경수 회장과 허연수 부회장은 각각 1957년생, 1961년생으로 올해 63세, 59세...",3,
74,2020-02-07,"이랜드리테일, GS리테일 디자인팀 2월 中 채용","이랜드리테일, GS리테일, 세라블라썸코리아 등이 2월 신입 및 경력 디자이너 공개채용을 진행한다. 디자이너잡에 따르면 이랜드리테일이 플랫폼, 웹기획, 마케팅, 웹디자인, UI·UX디자인, 그래픽 디자인 부문 정규직을...",2,1
75,2020-02-07,우한 교민 수용 진천 답지 구호품 4억원 넘었다,"가장 많은 금액을 내놓은 곳은 1억원 상당을 전달한 서울시와 GS리테일이다. 진천군과 자매결연 도시인 서울시는 대외협력기금 1억원을 투입해 우한교민과 주민들을 위한 열화상측정기, 마스크, 손소독제 등을 지원키로...",2,1
76,2020-02-10,"제주 GS25, ""조천읍에 공장 신설하고 신선한 먹거리 공급""","제이비프레시'는 제주 GS25에 먹거리를 공급하는 협력업체로, 최근 증가하고 있는 신선먹거리 수요에 대응하기 위해 GS리테일과 손잡고 신선 먹거리 공장을 신설했다. 제이비프레시 270평 규모 신선먹거리 공장은...",2,1
77,2020-02-10,"GS25 협력사 제이비프레시, 제주에 신선식품 공급하는 새 공장 열어",GS리테일은 8일 제주도 GS25 편의점에 신선 먹거리를 납품하는 제이비프레시가 제주시 조천읍에 새 공장을 열었다고 10일 밝혔다. GS25에 신선 먹거리를 납품하고 있는 제이비프레시가 8일 제주시 조천읍에 새 공장을...,2,1
78,2020-02-10,제주 GS25 신선먹거리 공급하는 제이비프레시 새공장 가동,"[사진=GS리테일] GS리테일은 제주 지역 내 위치한 편의점 GS25에 도시락, 김밥 등 신선먹거리를 공급하는 제이비프레시가 새공장을 제주시 조천읍에 신규 오픈했다고 10일 밝혔다. 8일 오픈한 제이비프레시 신선먹거리...",2,1
79,2020-02-10,우한교민 수용' 충북혁신도시에 각계 격려 이어져,"또 GS리테일에서 1억 원 상당 식료품과 생필품, 조이바이오에서 7천만 원 상당 살균소독제 1만 개, 유한킴벌리에서 마스크 2만 개, 충주 모다아울렛에서 마스크 1만 개와 여성용품 2만 개, BGF CU물류센터에서 마스크 1만...",2,1
80,2020-02-10,"GS25, 제주지역에 신선먹거리 공급하는 공장 신규 오픈","제이비프레시 신선먹거리 공장 전경 [사진=GS25] 2020.02.10 nrd8120@newspim.com 이번 공장 신설은 GS리테일 신선먹거리 상품기획자(MD), 품질 위생 전문가와 팀을 꾸려 1년여간 준비한 끝에 얻어낸 결과물이다. GS리테일은...",2,1
