word,label,tf-idf
사업부,s,5.41610040220442
책임자,s,5.41610040220442
안전장치,s,5.41610040220442
교차진단,s,5.41610040220442
장기화,s,5.41610040220442
체계적,s,5.287023359929278
자발적,s,4.394449154672439
행동규범,s,4.029806041084529
보안점검,s,4.029806041084529
합리적,s,4.029806041084529
예방활동,s,4.029806041084529
파트너십,s,4.029806041084529
취약점,s,4.029806041084529
유해화학물질,s,4.029806041084529
서비스,s,3.9652675199469583
지속가능,s,3.6651629274966204
포장재,s,3.295836866004329
정기적,s,3.295836866004329
중소기업,s,3.295836866004329
노하우,s,3.2188758248682006
위험요인,s,3.2188758248682006
매뉴얼,s,3.2188758248682006
효율적,s,3.2188758248682006
물류센터,s,3.048560208187587
청주공장,s,2.70805020110221
인증평가,s,2.70805020110221
부여공장,s,2.70805020110221
체계운영,s,2.70805020110221
개선과제,s,2.70805020110221
중요정보,s,2.70805020110221
건강진단,s,2.70805020110221
거래중요,s,2.70805020110221
건강관리,s,2.70805020110221
평가항목,s,2.70805020110221
진단평가,s,2.70805020110221
개발자금,s,2.70805020110221
개선계획,s,2.70805020110221
현장방문,s,2.70805020110221
안심영역,s,2.70805020110221
구매전략,s,2.70805020110221
전략방향,s,2.70805020110221
해외생산,s,2.70805020110221
구매조건,s,2.70805020110221
평가점수,s,2.70805020110221
기술지원,s,2.70805020110221
우수협력,s,2.70805020110221
현금지급,s,2.70805020110221
산업혁신,s,2.70805020110221
생산조건,s,2.70805020110221
수행절차,s,2.70805020110221
기술제안,s,2.70805020110221
확대운영,s,2.70805020110221
관리제도,s,2.70805020110221
전략체계,s,2.70805020110221
관리항목,s,2.70805020110221
안심실천,s,2.70805020110221
거래실적,s,2.70805020110221
점검기준,s,2.70805020110221
안심품질관리,s,2.70805020110221
안전보건투자,s,2.70805020110221
품질경영부서,s,2.70805020110221
글로벌화,s,2.70805020110221
상반기,s,2.70805020110221
주관부서,s,2.70805020110221
객관성,s,2.70805020110221
개인정보보호관리,s,2.70805020110221
안심품질관리시스템,s,2.70805020110221
협력회사기술지원,s,2.70805020110221
정보보호관리체계,s,2.70805020110221
안심품질평가,s,2.70805020110221
정보보안책임자,s,2.70805020110221
소비자안심,s,2.70805020110221
진단부서,s,2.70805020110221
미흡사항,s,2.70805020110221
개발부서,s,2.70805020110221
안심품질진단,s,2.70805020110221
대응능력,s,2.70805020110221
안전보건교육,s,2.70805020110221
협력회사기술,s,2.70805020110221
안심품질등급,s,2.70805020110221
우수협력회사,s,2.70805020110221
안심실천등급,s,2.70805020110221
담당자,s,2.643511679964639
전문가,s,2.1972245773362196
공정거래,s,2.1972245773362196
환경안전,s,2.0149030205422647
아카데미,s,2.0149030205422647
유관부서,s,2.0149030205422647
테스트,s,2.0149030205422647
전략과제,s,2.0149030205422647
안전보건관리체계,s,2.0149030205422647
정보보호관리,s,2.0149030205422647
경영환경,s,2.0149030205422647
보호조치,s,2.0149030205422647
개선사항,s,2.0149030205422647
화학물질관리,s,2.0149030205422647
추진활동,s,2.0149030205422647
안전보건관리,s,2.0149030205422647
품질경영,s,2.0149030205422647
개선활동,s,2.0149030205422647
캠페인,s,1.8325814637483102
경영시스템,s,1.6094379124341003
환경경영,s,1.3217558399823195
안전관리,s,1.3217558399823195
품질관리,s,1.0986122886681098
정보보호,s,1.0986122886681098
내부거래위원회,g,27.0805020110221
이사회,g,25.268082639366526
피용자,g,18.95635140771547
사외이사,g,16.479184330021646
감사위원회,g,16.094379124341003
LG생활건강,g,11.266065387038703
독립성,g,9.252290879876236
이해관계,g,6.0447090616267936
전문성,g,5.493061443340549
주주총회,g,5.493061443340549
성과급,g,5.41610040220442
특수관계,g,5.41610040220442
다양성,g,4.828313737302301
사내이사,g,4.029806041084529
과반수,g,3.2188758248682006
감사위원,g,2.70805020110221
전문가,g,2.1972245773362196
사외이사후보추천위원,g,2.0149030205422647
대표이사,g,1.6094379124341003
사외이사후보추천,g,1.6094379124341003
사외이사후보,g,1.3217558399823195
