word,label,tf-idf
이슈상품,s,2.70805020110221
정보보호관리자,s,2.70805020110221
정보보안담당자,s,2.70805020110221
중소기업유통,s,2.70805020110221
정보보호위원회,s,2.70805020110221
안전작업절차,s,2.70805020110221
업무수행,s,2.70805020110221
가능여부,s,2.70805020110221
안전지침준수,s,2.70805020110221
심의활동,s,2.70805020110221
심의규정,s,2.70805020110221
안전보건평가,s,2.70805020110221
리스트,s,2.70805020110221
특별안전보건,s,2.70805020110221
전담조직,s,2.643511679964639
전사적,s,2.643511679964639
전문성,s,2.1972245773362196
프로그램,s,2.1972245773362196
보안점검,s,2.0149030205422647
판로지원,s,2.0149030205422647
상품개발,s,2.0149030205422647
화학물질관리,s,2.0149030205422647
정보보호관리,s,2.0149030205422647
물류센터,s,1.5242801040937934
안전교육,s,1.3217558399823195
안전관리,s,1.3217558399823195
정보보호,s,1.0986122886681098
지속가능,s,0.9162907318741551
이사회,g,52.733389856069266
사외이사,g,21.972245773362197
CEO,g,13.54025100551105
경영위원회,g,10.074515102711324
위원회,g,9.162907318741551
직무수행,g,8.12415060330663
주주총회,g,7.690286020676768
지배구조,g,6.437751649736401
계열사,g,5.41610040220442
과반수,g,4.828313737302301
구체적,g,4.029806041084529
독립적,g,4.029806041084529
합리적,g,4.029806041084529
후보자,g,4.029806041084529
경영진,g,3.9652675199469583
의사결정,g,3.2188758248682006
CEO보수,g,2.70805020110221
이사후보,g,2.70805020110221
경영위원,g,2.70805020110221
독립성,g,2.643511679964639
전문성,g,2.1972245773362196
전문가,g,2.1972245773362196
이해관계,g,2.0149030205422647
지속가능경영,g,1.6094379124341003
사외이사후보,g,1.3217558399823195
지속가능,g,0.9162907318741551
